Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	24300	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	24300	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	24300	0.574	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	24300	0.28	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	24300	0.302	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	24300	0.453	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	24300	0.462	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	24300	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	24300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	24300	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	24300	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	24300	0.099	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	24300	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	24300	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	24300	0.586	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	24300	0.331	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	24300	0.368	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	24300	0.448	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	24300	0.47	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	24300	0.108	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	24300	0.119	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	24300	0.112	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	25200	0.084	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	25200	0.085	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	25200	0.084	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	25200	0.594	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	25200	0.598	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	25200	0.756	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	25200	0.773	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	25200	0.929	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	25200	0.962	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	25200	0.088	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	25200	0.088	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	25200	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	25200	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	25200	0.084	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	25200	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	25200	0.605	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	25200	0.601	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	25200	0.696	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	25200	0.773	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	25200	0.965	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	25200	0.928	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	25200	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	25200	0.089	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	25200	0.088	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	25200	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	25200	0.085	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	25200	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	25200	0.613	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	25200	0.609	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	25200	0.705	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	25200	0.737	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	25200	0.986	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	25200	0.9	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	25200	0.086	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	25200	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	25200	0.087	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	25200	0.088	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	25200	0.088	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	25200	0.086	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	25200	0.622	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	25200	0.614	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	25200	0.715	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	25200	0.734	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	25200	0.93	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	25200	0.953	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	25200	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	25200	0.089	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	25200	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	25200	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	25200	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	25200	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	25200	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	25200	0.601	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	25200	0.28	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	25200	0.304	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	25200	0.455	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	25200	0.486	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	25200	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	25200	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	25200	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	25200	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	25200	0.602	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	25200	0.281	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	25200	0.295	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	25200	0.447	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	25200	0.466	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	25200	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	25200	0.107	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	25200	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	25200	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	25200	0.094	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	25200	0.6	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	25200	0.287	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	25200	0.303	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	25200	0.458	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	25200	0.468	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	25200	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	25200	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	25200	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	25200	0.095	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	25200	0.098	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	25200	0.095	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	25200	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	25200	0.61	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	25200	0.336	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	25200	0.37	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	25200	0.454	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	25200	0.476	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	25200	0.115	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	25200	0.127	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	25200	0.119	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	26100	0.084	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	26100	0.085	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	26100	0.084	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	26100	0.591	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	26100	0.597	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	26100	0.757	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	26100	0.771	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	26100	0.941	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	26100	0.963	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	26100	0.088	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	26100	0.089	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	26100	0.089	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	26100	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	26100	0.084	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	26100	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	26100	0.603	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	26100	0.6	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	26100	0.694	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	26100	0.773	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	26100	0.974	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	26100	0.936	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	26100	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	26100	0.089	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	26100	0.088	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	26100	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	26100	0.085	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	26100	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	26100	0.61	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	26100	0.606	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	26100	0.71	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	26100	0.735	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	26100	0.992	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	26100	0.911	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	26100	0.086	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	26100	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	26100	0.086	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	26100	0.088	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	26100	0.088	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	26100	0.086	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	26100	0.62	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	26100	0.611	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	26100	0.722	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	26100	0.735	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	26100	0.941	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	26100	0.961	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	26100	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	26100	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	26100	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	26100	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	26100	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	26100	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	26100	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	26100	0.613	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	26100	0.284	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	26100	0.304	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	26100	0.46	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	26100	0.49	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	26100	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	26100	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	26100	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	26100	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	26100	0.617	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	26100	0.283	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	26100	0.295	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	26100	0.452	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	26100	0.471	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	26100	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	26100	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	26100	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	26100	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	26100	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	26100	0.613	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	26100	0.29	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	26100	0.301	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	26100	0.463	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	26100	0.473	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	26100	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	26100	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	26100	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	26100	0.117	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	26100	0.116	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	26100	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	26100	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	26100	0.627	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	26100	0.338	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	26100	0.368	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	26100	0.46	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	26100	0.481	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	26100	0.112	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	26100	0.12	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	26100	0.12	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	27000	0.083	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	27000	0.084	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	27000	0.083	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	27000	0.587	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	27000	0.594	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	27000	0.772	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	27000	0.791	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	27000	0.947	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	27000	0.963	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	27000	0.088	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	27000	0.088	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	27000	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	27000	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	27000	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	27000	0.083	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	27000	0.597	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	27000	0.597	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	27000	0.698	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	27000	0.783	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	27000	0.973	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	27000	0.939	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	27000	0.091	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	27000	0.088	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	27000	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	27000	0.083	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	27000	0.084	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	27000	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	27000	0.607	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	27000	0.605	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	27000	0.711	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	27000	0.74	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	27000	1.004	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	27000	0.918	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	27000	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	27000	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	27000	0.086	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	27000	0.087	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	27000	0.087	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	27000	0.085	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	27000	0.616	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	27000	0.609	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	27000	0.724	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	27000	0.751	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	27000	0.953	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	27000	0.961	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	27000	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	27000	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	27000	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	27000	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	27000	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	27000	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	27000	0.618	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	27000	0.285	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	27000	0.298	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	27000	0.464	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	27000	0.492	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	27000	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	27000	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	27000	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	27000	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	27000	0.622	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	27000	0.285	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	27000	0.292	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	27000	0.458	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	27000	0.475	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	27000	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	27000	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	27000	0.111	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	27000	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	27000	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	27000	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	27000	0.618	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	27000	0.29	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	27000	0.298	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	27000	0.467	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	27000	0.477	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	27000	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	27000	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	27000	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	27000	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	27000	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	27000	0.113	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	27000	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	27000	0.636	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	27000	0.347	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	27000	0.374	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	27000	0.469	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	27000	0.487	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	27000	0.112	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	27000	0.128	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	27000	0.119	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	27900	0.084	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	27900	0.085	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	27900	0.084	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	27900	0.588	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	27900	0.595	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	27900	0.77	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	27900	0.79	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	27900	0.958	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	27900	0.976	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	27900	0.089	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	27900	0.089	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	27900	0.089	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	27900	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	27900	0.084	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	27900	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	27900	0.599	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	27900	0.598	sunrise
