Chemical	cJMP	Unit	Date	Well	Organism	Media	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-30	A8	5144	EZ	0	0	2	14400	0.527	sunrise
none	0		2022-03-30	A9	241	EZ	0	0	1	14400	0.513	sunrise
none	0		2022-03-30	A10	241	EZ	0	0	2	14400	0.481	sunrise
none	0		2022-03-30	A11	5146	EZ	0	0	1	14400	0.27	sunrise
none	0		2022-03-30	A12	5146	EZ	0	0	2	14400	0.266	sunrise
none	0		2022-03-30	B1	163	EZ	0	0	3	14400	0.602	sunrise
none	0		2022-03-30	B2	163	EZ	0	0	4	14400	0.615	sunrise
none	0		2022-03-30	B3	5142	EZ	0	0	3	14400	0.554	sunrise
none	0		2022-03-30	B4	5142	EZ	0	0	4	14400	0.55	sunrise
none	0		2022-03-30	B5	269	EZ	0	0	3	14400	0.51	sunrise
none	0		2022-03-30	B6	269	EZ	0	0	4	14400	0.563	sunrise
none	0		2022-03-30	B7	5144	EZ	0	0	3	14400	0.468	sunrise
none	0		2022-03-30	B8	5144	EZ	0	0	4	14400	0.47	sunrise
none	0		2022-03-30	B9	241	EZ	0	0	3	14400	0.515	sunrise
none	0		2022-03-30	B10	241	EZ	0	0	4	14400	0.516	sunrise
none	0		2022-03-30	B11	5146	EZ	0	0	3	14400	0.287	sunrise
none	0		2022-03-30	B12	5146	EZ	0	0	4	14400	0.282	sunrise
none	0		2022-03-30	C1	163	EZ	0	0.01	1	14400	0.604	sunrise
none	0		2022-03-30	C2	163	EZ	0	0.01	2	14400	0.608	sunrise
none	0		2022-03-30	C3	5142	EZ	0	0.01	1	14400	0.559	sunrise
none	0		2022-03-30	C4	5142	EZ	0	0.01	2	14400	0.57	sunrise
none	0		2022-03-30	C5	269	EZ	0	0.01	1	14400	0.558	sunrise
none	0		2022-03-30	C6	269	EZ	0	0.01	2	14400	0.526	sunrise
none	0		2022-03-30	C7	5144	EZ	0	0.01	1	14400	0.458	sunrise
none	0		2022-03-30	C8	5144	EZ	0	0.01	2	14400	0.515	sunrise
none	0		2022-03-30	C9	241	EZ	0	0.01	1	14400	0.554	sunrise
none	0		2022-03-30	C10	241	EZ	0	0.01	2	14400	0.519	sunrise
none	0		2022-03-30	C11	5146	EZ	0	0.01	1	14400	0.292	sunrise
none	0		2022-03-30	C12	5146	EZ	0	0.01	2	14400	0.284	sunrise
none	0		2022-03-30	D1	163	EZ	0	0.01	3	14400	0.625	sunrise
none	0		2022-03-30	D2	163	EZ	0	0.01	4	14400	0.615	sunrise
none	0		2022-03-30	D3	5142	EZ	0	0.01	3	14400	0.577	sunrise
none	0		2022-03-30	D4	5142	EZ	0	0.01	4	14400	0.571	sunrise
none	0		2022-03-30	D5	269	EZ	0	0.01	3	14400	0.6	sunrise
none	0		2022-03-30	D6	269	EZ	0	0.01	4	14400	0.551	sunrise
none	0		2022-03-30	D7	5144	EZ	0	0.01	3	14400	0.533	sunrise
none	0		2022-03-30	D8	5144	EZ	0	0.01	4	14400	0.523	sunrise
none	0		2022-03-30	D9	241	EZ	0	0.01	3	14400	0.537	sunrise
none	0		2022-03-30	D10	241	EZ	0	0.01	4	14400	0.523	sunrise
none	0		2022-03-30	D11	5146	EZ	0	0.01	3	14400	0.295	sunrise
none	0		2022-03-30	D12	5146	EZ	0	0.01	4	14400	0.287	sunrise
none	0		2022-03-30	E1	163	EZ	0	0.1	1	14400	0.611	sunrise
none	0		2022-03-30	E2	163	EZ	0	0.1	2	14400	0.637	sunrise
none	0		2022-03-30	E3	5142	EZ	0	0.1	1	14400	0.575	sunrise
none	0		2022-03-30	E4	5142	EZ	0	0.1	2	14400	0.555	sunrise
none	0		2022-03-30	E5	269	EZ	0	0.1	1	14400	0.501	sunrise
none	0		2022-03-30	E6	269	EZ	0	0.1	2	14400	0.494	sunrise
none	0		2022-03-30	E7	5144	EZ	0	0.1	1	14400	0.456	sunrise
none	0		2022-03-30	E8	5144	EZ	0	0.1	2	14400	0.461	sunrise
none	0		2022-03-30	E9	241	EZ	0	0.1	1	14400	0.543	sunrise
none	0		2022-03-30	E10	241	EZ	0	0.1	2	14400	0.529	sunrise
none	0		2022-03-30	E11	5146	EZ	0	0.1	1	14400	0.299	sunrise
none	0		2022-03-30	E12	5146	EZ	0	0.1	2	14400	0.299	sunrise
none	0		2022-03-30	F1	163	EZ	0	0.1	3	14400	0.608	sunrise
none	0		2022-03-30	F2	163	EZ	0	0.1	4	14400	0.605	sunrise
none	0		2022-03-30	F3	5142	EZ	0	0.1	3	14400	0.563	sunrise
none	0		2022-03-30	F4	5142	EZ	0	0.1	4	14400	0.574	sunrise
none	0		2022-03-30	F5	269	EZ	0	0.1	3	14400	0.52	sunrise
none	0		2022-03-30	F6	269	EZ	0	0.1	4	14400	0.554	sunrise
none	0		2022-03-30	F7	5144	EZ	0	0.1	3	14400	0.539	sunrise
none	0		2022-03-30	F8	5144	EZ	0	0.1	4	14400	0.478	sunrise
none	0		2022-03-30	F9	241	EZ	0	0.1	3	14400	0.541	sunrise
none	0		2022-03-30	F10	241	EZ	0	0.1	4	14400	0.541	sunrise
none	0		2022-03-30	F11	5146	EZ	0	0.1	3	14400	0.3	sunrise
none	0		2022-03-30	F12	5146	EZ	0	0.1	4	14400	0.286	sunrise
none	0		2022-03-30	G1	163	EZ	0	1	1	14400	0.62	sunrise
none	0		2022-03-30	G2	163	EZ	0	1	2	14400	0.614	sunrise
none	0		2022-03-30	G3	5142	EZ	0	1	1	14400	0.565	sunrise
none	0		2022-03-30	G4	5142	EZ	0	1	2	14400	0.562	sunrise
none	0		2022-03-30	G5	269	EZ	0	1	1	14400	0.551	sunrise
none	0		2022-03-30	G6	269	EZ	0	1	2	14400	0.583	sunrise
none	0		2022-03-30	G7	5144	EZ	0	1	1	14400	0.493	sunrise
none	0		2022-03-30	G8	5144	EZ	0	1	2	14400	0.467	sunrise
none	0		2022-03-30	G9	241	EZ	0	1	1	14400	0.544	sunrise
none	0		2022-03-30	G10	241	EZ	0	1	2	14400	0.537	sunrise
none	0		2022-03-30	G11	5146	EZ	0	1	1	14400	0.286	sunrise
none	0		2022-03-30	G12	5146	EZ	0	1	2	14400	0.276	sunrise
none	0		2022-03-30	H1	163	EZ	0	1	3	14400	0.632	sunrise
none	0		2022-03-30	H2	163	EZ	0	1	4	14400	0.618	sunrise
none	0		2022-03-30	H3	5142	EZ	0	1	3	14400	0.567	sunrise
none	0		2022-03-30	H4	5142	EZ	0	1	4	14400	0.57	sunrise
none	0		2022-03-30	H5	269	EZ	0	1	3	14400	0.597	sunrise
none	0		2022-03-30	H6	269	EZ	0	1	4	14400	0.535	sunrise
none	0		2022-03-30	H7	5144	EZ	0	1	3	14400	0.49	sunrise
none	0		2022-03-30	H8	5144	EZ	0	1	4	14400	0.518	sunrise
none	0		2022-03-30	H9	241	EZ	0	1	3	14400	0.563	sunrise
none	0		2022-03-30	H10	241	EZ	0	1	4	14400	0.573	sunrise
none	0		2022-03-30	H11	5146	EZ	0	1	3	14400	0.297	sunrise
none	0		2022-03-30	H12	5146	EZ	0	1	4	14400	0.296	sunrise
none	0		2022-03-30	A1	163	EZ	0	0	1	15301	0.614	sunrise
none	0		2022-03-30	A2	163	EZ	0	0	2	15301	0.604	sunrise
none	0		2022-03-30	A3	5142	EZ	0	0	1	15301	0.574	sunrise
none	0		2022-03-30	A4	5142	EZ	0	0	2	15301	0.578	sunrise
none	0		2022-03-30	A5	269	EZ	0	0	1	15301	0.624	sunrise
none	0		2022-03-30	A6	269	EZ	0	0	2	15301	0.595	sunrise
none	0		2022-03-30	A7	5144	EZ	0	0	1	15301	0.559	sunrise
none	0		2022-03-30	A8	5144	EZ	0	0	2	15301	0.61	sunrise
none	0		2022-03-30	A9	241	EZ	0	0	1	15301	0.621	sunrise
none	0		2022-03-30	A10	241	EZ	0	0	2	15301	0.583	sunrise
none	0		2022-03-30	A11	5146	EZ	0	0	1	15301	0.342	sunrise
none	0		2022-03-30	A12	5146	EZ	0	0	2	15301	0.334	sunrise
none	0		2022-03-30	B1	163	EZ	0	0	3	15301	0.605	sunrise
none	0		2022-03-30	B2	163	EZ	0	0	4	15301	0.614	sunrise
none	0		2022-03-30	B3	5142	EZ	0	0	3	15301	0.586	sunrise
none	0		2022-03-30	B4	5142	EZ	0	0	4	15301	0.581	sunrise
none	0		2022-03-30	B5	269	EZ	0	0	3	15301	0.589	sunrise
none	0		2022-03-30	B6	269	EZ	0	0	4	15301	0.611	sunrise
none	0		2022-03-30	B7	5144	EZ	0	0	3	15301	0.524	sunrise
none	0		2022-03-30	B8	5144	EZ	0	0	4	15301	0.544	sunrise
none	0		2022-03-30	B9	241	EZ	0	0	3	15301	0.619	sunrise
none	0		2022-03-30	B10	241	EZ	0	0	4	15301	0.617	sunrise
none	0		2022-03-30	B11	5146	EZ	0	0	3	15301	0.369	sunrise
none	0		2022-03-30	B12	5146	EZ	0	0	4	15301	0.359	sunrise
none	0		2022-03-30	C1	163	EZ	0	0.01	1	15301	0.607	sunrise
none	0		2022-03-30	C2	163	EZ	0	0.01	2	15301	0.61	sunrise
none	0		2022-03-30	C3	5142	EZ	0	0.01	1	15301	0.585	sunrise
none	0		2022-03-30	C4	5142	EZ	0	0.01	2	15301	0.597	sunrise
none	0		2022-03-30	C5	269	EZ	0	0.01	1	15301	0.582	sunrise
none	0		2022-03-30	C6	269	EZ	0	0.01	2	15301	0.56	sunrise
none	0		2022-03-30	C7	5144	EZ	0	0.01	1	15301	0.533	sunrise
none	0		2022-03-30	C8	5144	EZ	0	0.01	2	15301	0.584	sunrise
none	0		2022-03-30	C9	241	EZ	0	0.01	1	15301	0.662	sunrise
none	0		2022-03-30	C10	241	EZ	0	0.01	2	15301	0.623	sunrise
none	0		2022-03-30	C11	5146	EZ	0	0.01	1	15301	0.375	sunrise
none	0		2022-03-30	C12	5146	EZ	0	0.01	2	15301	0.367	sunrise
none	0		2022-03-30	D1	163	EZ	0	0.01	3	15301	0.619	sunrise
none	0		2022-03-30	D2	163	EZ	0	0.01	4	15301	0.613	sunrise
none	0		2022-03-30	D3	5142	EZ	0	0.01	3	15301	0.608	sunrise
none	0		2022-03-30	D4	5142	EZ	0	0.01	4	15301	0.602	sunrise
none	0		2022-03-30	D5	269	EZ	0	0.01	3	15301	0.625	sunrise
none	0		2022-03-30	D6	269	EZ	0	0.01	4	15301	0.599	sunrise
none	0		2022-03-30	D7	5144	EZ	0	0.01	3	15301	0.583	sunrise
none	0		2022-03-30	D8	5144	EZ	0	0.01	4	15301	0.583	sunrise
none	0		2022-03-30	D9	241	EZ	0	0.01	3	15301	0.638	sunrise
none	0		2022-03-30	D10	241	EZ	0	0.01	4	15301	0.628	sunrise
none	0		2022-03-30	D11	5146	EZ	0	0.01	3	15301	0.38	sunrise
none	0		2022-03-30	D12	5146	EZ	0	0.01	4	15301	0.366	sunrise
none	0		2022-03-30	E1	163	EZ	0	0.1	1	15301	0.615	sunrise
none	0		2022-03-30	E2	163	EZ	0	0.1	2	15301	0.624	sunrise
none	0		2022-03-30	E3	5142	EZ	0	0.1	1	15301	0.612	sunrise
none	0		2022-03-30	E4	5142	EZ	0	0.1	2	15301	0.587	sunrise
none	0		2022-03-30	E5	269	EZ	0	0.1	1	15301	0.588	sunrise
none	0		2022-03-30	E6	269	EZ	0	0.1	2	15301	0.555	sunrise
none	0		2022-03-30	E7	5144	EZ	0	0.1	1	15301	0.52	sunrise
none	0		2022-03-30	E8	5144	EZ	0	0.1	2	15301	0.548	sunrise
none	0		2022-03-30	E9	241	EZ	0	0.1	1	15301	0.65	sunrise
none	0		2022-03-30	E10	241	EZ	0	0.1	2	15301	0.635	sunrise
none	0		2022-03-30	E11	5146	EZ	0	0.1	1	15301	0.393	sunrise
none	0		2022-03-30	E12	5146	EZ	0	0.1	2	15301	0.377	sunrise
none	0		2022-03-30	F1	163	EZ	0	0.1	3	15301	0.614	sunrise
none	0		2022-03-30	F2	163	EZ	0	0.1	4	15301	0.616	sunrise
none	0		2022-03-30	F3	5142	EZ	0	0.1	3	15301	0.595	sunrise
none	0		2022-03-30	F4	5142	EZ	0	0.1	4	15301	0.602	sunrise
none	0		2022-03-30	F5	269	EZ	0	0.1	3	15301	0.572	sunrise
none	0		2022-03-30	F6	269	EZ	0	0.1	4	15301	0.63	sunrise
none	0		2022-03-30	F7	5144	EZ	0	0.1	3	15301	0.605	sunrise
none	0		2022-03-30	F8	5144	EZ	0	0.1	4	15301	0.552	sunrise
none	0		2022-03-30	F9	241	EZ	0	0.1	3	15301	0.642	sunrise
none	0		2022-03-30	F10	241	EZ	0	0.1	4	15301	0.637	sunrise
none	0		2022-03-30	F11	5146	EZ	0	0.1	3	15301	0.383	sunrise
none	0		2022-03-30	F12	5146	EZ	0	0.1	4	15301	0.364	sunrise
none	0		2022-03-30	G1	163	EZ	0	1	1	15301	0.618	sunrise
none	0		2022-03-30	G2	163	EZ	0	1	2	15301	0.619	sunrise
none	0		2022-03-30	G3	5142	EZ	0	1	1	15301	0.604	sunrise
none	0		2022-03-30	G4	5142	EZ	0	1	2	15301	0.601	sunrise
none	0		2022-03-30	G5	269	EZ	0	1	1	15301	0.609	sunrise
none	0		2022-03-30	G6	269	EZ	0	1	2	15301	0.624	sunrise
none	0		2022-03-30	G7	5144	EZ	0	1	1	15301	0.527	sunrise
none	0		2022-03-30	G8	5144	EZ	0	1	2	15301	0.54	sunrise
none	0		2022-03-30	G9	241	EZ	0	1	1	15301	0.647	sunrise
none	0		2022-03-30	G10	241	EZ	0	1	2	15301	0.642	sunrise
none	0		2022-03-30	G11	5146	EZ	0	1	1	15301	0.362	sunrise
none	0		2022-03-30	G12	5146	EZ	0	1	2	15301	0.358	sunrise
none	0		2022-03-30	H1	163	EZ	0	1	3	15301	0.633	sunrise
none	0		2022-03-30	H2	163	EZ	0	1	4	15301	0.618	sunrise
none	0		2022-03-30	H3	5142	EZ	0	1	3	15301	0.598	sunrise
none	0		2022-03-30	H4	5142	EZ	0	1	4	15301	0.597	sunrise
none	0		2022-03-30	H5	269	EZ	0	1	3	15301	0.656	sunrise
none	0		2022-03-30	H6	269	EZ	0	1	4	15301	0.607	sunrise
none	0		2022-03-30	H7	5144	EZ	0	1	3	15301	0.57	sunrise
none	0		2022-03-30	H8	5144	EZ	0	1	4	15301	0.579	sunrise
none	0		2022-03-30	H9	241	EZ	0	1	3	15301	0.656	sunrise
none	0		2022-03-30	H10	241	EZ	0	1	4	15301	0.679	sunrise
none	0		2022-03-30	H11	5146	EZ	0	1	3	15301	0.36	sunrise
none	0		2022-03-30	H12	5146	EZ	0	1	4	15301	0.371	sunrise
none	0		2022-03-30	A1	163	EZ	0	0	1	16200	0.617	sunrise
none	0		2022-03-30	A2	163	EZ	0	0	2	16200	0.608	sunrise
none	0		2022-03-30	A3	5142	EZ	0	0	1	16200	0.6	sunrise
none	0		2022-03-30	A4	5142	EZ	0	0	2	16200	0.605	sunrise
none	0		2022-03-30	A5	269	EZ	0	0	1	16200	0.671	sunrise
none	0		2022-03-30	A6	269	EZ	0	0	2	16200	0.624	sunrise
none	0		2022-03-30	A7	5144	EZ	0	0	1	16200	0.615	sunrise
none	0		2022-03-30	A8	5144	EZ	0	0	2	16200	0.657	sunrise
none	0		2022-03-30	A9	241	EZ	0	0	1	16200	0.721	sunrise
none	0		2022-03-30	A10	241	EZ	0	0	2	16200	0.669	sunrise
none	0		2022-03-30	A11	5146	EZ	0	0	1	16200	0.433	sunrise
none	0		2022-03-30	A12	5146	EZ	0	0	2	16200	0.424	sunrise
none	0		2022-03-30	B1	163	EZ	0	0	3	16200	0.607	sunrise
none	0		2022-03-30	B2	163	EZ	0	0	4	16200	0.614	sunrise
none	0		2022-03-30	B3	5142	EZ	0	0	3	16200	0.602	sunrise
none	0		2022-03-30	B4	5142	EZ	0	0	4	16200	0.6	sunrise
none	0		2022-03-30	B5	269	EZ	0	0	3	16200	0.624	sunrise
none	0		2022-03-30	B6	269	EZ	0	0	4	16200	0.676	sunrise
none	0		2022-03-30	B7	5144	EZ	0	0	3	16200	0.596	sunrise
none	0		2022-03-30	B8	5144	EZ	0	0	4	16200	0.628	sunrise
none	0		2022-03-30	B9	241	EZ	0	0	3	16200	0.698	sunrise
none	0		2022-03-30	B10	241	EZ	0	0	4	16200	0.696	sunrise
none	0		2022-03-30	B11	5146	EZ	0	0	3	16200	0.457	sunrise
none	0		2022-03-30	B12	5146	EZ	0	0	4	16200	0.452	sunrise
none	0		2022-03-30	C1	163	EZ	0	0.01	1	16200	0.606	sunrise
none	0		2022-03-30	C2	163	EZ	0	0.01	2	16200	0.612	sunrise
none	0		2022-03-30	C3	5142	EZ	0	0.01	1	16200	0.609	sunrise
none	0		2022-03-30	C4	5142	EZ	0	0.01	2	16200	0.609	sunrise
none	0		2022-03-30	C5	269	EZ	0	0.01	1	16200	0.621	sunrise
none	0		2022-03-30	C6	269	EZ	0	0.01	2	16200	0.614	sunrise
none	0		2022-03-30	C7	5144	EZ	0	0.01	1	16200	0.613	sunrise
none	0		2022-03-30	C8	5144	EZ	0	0.01	2	16200	0.636	sunrise
none	0		2022-03-30	C9	241	EZ	0	0.01	1	16200	0.75	sunrise
none	0		2022-03-30	C10	241	EZ	0	0.01	2	16200	0.707	sunrise
none	0		2022-03-30	C11	5146	EZ	0	0.01	1	16200	0.475	sunrise
none	0		2022-03-30	C12	5146	EZ	0	0.01	2	16200	0.464	sunrise
none	0		2022-03-30	D1	163	EZ	0	0.01	3	16200	0.617	sunrise
none	0		2022-03-30	D2	163	EZ	0	0.01	4	16200	0.614	sunrise
none	0		2022-03-30	D3	5142	EZ	0	0.01	3	16200	0.612	sunrise
none	0		2022-03-30	D4	5142	EZ	0	0.01	4	16200	0.612	sunrise
none	0		2022-03-30	D5	269	EZ	0	0.01	3	16200	0.694	sunrise
none	0		2022-03-30	D6	269	EZ	0	0.01	4	16200	0.675	sunrise
none	0		2022-03-30	D7	5144	EZ	0	0.01	3	16200	0.64	sunrise
none	0		2022-03-30	D8	5144	EZ	0	0.01	4	16200	0.631	sunrise
none	0		2022-03-30	D9	241	EZ	0	0.01	3	16200	0.726	sunrise
none	0		2022-03-30	D10	241	EZ	0	0.01	4	16200	0.708	sunrise
none	0		2022-03-30	D11	5146	EZ	0	0.01	3	16200	0.487	sunrise
none	0		2022-03-30	D12	5146	EZ	0	0.01	4	16200	0.465	sunrise
none	0		2022-03-30	E1	163	EZ	0	0.1	1	16200	0.615	sunrise
none	0		2022-03-30	E2	163	EZ	0	0.1	2	16200	0.616	sunrise
none	0		2022-03-30	E3	5142	EZ	0	0.1	1	16200	0.616	sunrise
none	0		2022-03-30	E4	5142	EZ	0	0.1	2	16200	0.603	sunrise
none	0		2022-03-30	E5	269	EZ	0	0.1	1	16200	0.633	sunrise
none	0		2022-03-30	E6	269	EZ	0	0.1	2	16200	0.615	sunrise
none	0		2022-03-30	E7	5144	EZ	0	0.1	1	16200	0.596	sunrise
none	0		2022-03-30	E8	5144	EZ	0	0.1	2	16200	0.608	sunrise
none	0		2022-03-30	E9	241	EZ	0	0.1	1	16200	0.728	sunrise
none	0		2022-03-30	E10	241	EZ	0	0.1	2	16200	0.718	sunrise
none	0		2022-03-30	E11	5146	EZ	0	0.1	1	16200	0.489	sunrise
none	0		2022-03-30	E12	5146	EZ	0	0.1	2	16200	0.475	sunrise
none	0		2022-03-30	F1	163	EZ	0	0.1	3	16200	0.615	sunrise
none	0		2022-03-30	F2	163	EZ	0	0.1	4	16200	0.618	sunrise
none	0		2022-03-30	F3	5142	EZ	0	0.1	3	16200	0.611	sunrise
none	0		2022-03-30	F4	5142	EZ	0	0.1	4	16200	0.611	sunrise
none	0		2022-03-30	F5	269	EZ	0	0.1	3	16200	0.625	sunrise
none	0		2022-03-30	F6	269	EZ	0	0.1	4	16200	0.669	sunrise
none	0		2022-03-30	F7	5144	EZ	0	0.1	3	16200	0.64	sunrise
none	0		2022-03-30	F8	5144	EZ	0	0.1	4	16200	0.617	sunrise
none	0		2022-03-30	F9	241	EZ	0	0.1	3	16200	0.752	sunrise
none	0		2022-03-30	F10	241	EZ	0	0.1	4	16200	0.738	sunrise
none	0		2022-03-30	F11	5146	EZ	0	0.1	3	16200	0.491	sunrise
none	0		2022-03-30	F12	5146	EZ	0	0.1	4	16200	0.462	sunrise
none	0		2022-03-30	G1	163	EZ	0	1	1	16200	0.619	sunrise
none	0		2022-03-30	G2	163	EZ	0	1	2	16200	0.622	sunrise
none	0		2022-03-30	G3	5142	EZ	0	1	1	16200	0.616	sunrise
none	0		2022-03-30	G4	5142	EZ	0	1	2	16200	0.615	sunrise
none	0		2022-03-30	G5	269	EZ	0	1	1	16200	0.651	sunrise
none	0		2022-03-30	G6	269	EZ	0	1	2	16200	0.668	sunrise
none	0		2022-03-30	G7	5144	EZ	0	1	1	16200	0.606	sunrise
none	0		2022-03-30	G8	5144	EZ	0	1	2	16200	0.618	sunrise
none	0		2022-03-30	G9	241	EZ	0	1	1	16200	0.748	sunrise
none	0		2022-03-30	G10	241	EZ	0	1	2	16200	0.74	sunrise
none	0		2022-03-30	G11	5146	EZ	0	1	1	16200	0.462	sunrise
none	0		2022-03-30	G12	5146	EZ	0	1	2	16200	0.439	sunrise
none	0		2022-03-30	H1	163	EZ	0	1	3	16200	0.637	sunrise
none	0		2022-03-30	H2	163	EZ	0	1	4	16200	0.621	sunrise
none	0		2022-03-30	H3	5142	EZ	0	1	3	16200	0.615	sunrise
none	0		2022-03-30	H4	5142	EZ	0	1	4	16200	0.616	sunrise
none	0		2022-03-30	H5	269	EZ	0	1	3	16200	0.699	sunrise
none	0		2022-03-30	H6	269	EZ	0	1	4	16200	0.65	sunrise
none	0		2022-03-30	H7	5144	EZ	0	1	3	16200	0.634	sunrise
none	0		2022-03-30	H8	5144	EZ	0	1	4	16200	0.625	sunrise
none	0		2022-03-30	H9	241	EZ	0	1	3	16200	0.752	sunrise
none	0		2022-03-30	H10	241	EZ	0	1	4	16200	0.751	sunrise
none	0		2022-03-30	H11	5146	EZ	0	1	3	16200	0.46	sunrise
none	0		2022-03-30	H12	5146	EZ	0	1	4	16200	0.453	sunrise
none	0		2022-03-30	A1	163	EZ	0	0	1	17100	0.615	sunrise
none	0		2022-03-30	A2	163	EZ	0	0	2	17100	0.605	sunrise
none	0		2022-03-30	A3	5142	EZ	0	0	1	17100	0.606	sunrise
none	0		2022-03-30	A4	5142	EZ	0	0	2	17100	0.611	sunrise
none	0		2022-03-30	A5	269	EZ	0	0	1	17100	0.696	sunrise
none	0		2022-03-30	A6	269	EZ	0	0	2	17100	0.644	sunrise
none	0		2022-03-30	A7	5144	EZ	0	0	1	17100	0.655	sunrise
none	0		2022-03-30	A8	5144	EZ	0	0	2	17100	0.704	sunrise
none	0		2022-03-30	A9	241	EZ	0	0	1	17100	0.765	sunrise
none	0		2022-03-30	A10	241	EZ	0	0	2	17100	0.726	sunrise
none	0		2022-03-30	A11	5146	EZ	0	0	1	17100	0.539	sunrise
none	0		2022-03-30	A12	5146	EZ	0	0	2	17100	0.526	sunrise
none	0		2022-03-30	B1	163	EZ	0	0	3	17100	0.602	sunrise
none	0		2022-03-30	B2	163	EZ	0	0	4	17100	0.611	sunrise
none	0		2022-03-30	B3	5142	EZ	0	0	3	17100	0.606	sunrise
none	0		2022-03-30	B4	5142	EZ	0	0	4	17100	0.604	sunrise
none	0		2022-03-30	B5	269	EZ	0	0	3	17100	0.629	sunrise
none	0		2022-03-30	B6	269	EZ	0	0	4	17100	0.682	sunrise
none	0		2022-03-30	B7	5144	EZ	0	0	3	17100	0.638	sunrise
none	0		2022-03-30	B8	5144	EZ	0	0	4	17100	0.646	sunrise
none	0		2022-03-30	B9	241	EZ	0	0	3	17100	0.759	sunrise
none	0		2022-03-30	B10	241	EZ	0	0	4	17100	0.756	sunrise
none	0		2022-03-30	B11	5146	EZ	0	0	3	17100	0.576	sunrise
none	0		2022-03-30	B12	5146	EZ	0	0	4	17100	0.563	sunrise
none	0		2022-03-30	C1	163	EZ	0	0.01	1	17100	0.604	sunrise
none	0		2022-03-30	C2	163	EZ	0	0.01	2	17100	0.609	sunrise
none	0		2022-03-30	C3	5142	EZ	0	0.01	1	17100	0.612	sunrise
none	0		2022-03-30	C4	5142	EZ	0	0.01	2	17100	0.611	sunrise
none	0		2022-03-30	C5	269	EZ	0	0.01	1	17100	0.622	sunrise
none	0		2022-03-30	C6	269	EZ	0	0.01	2	17100	0.627	sunrise
none	0		2022-03-30	C7	5144	EZ	0	0.01	1	17100	0.592	sunrise
none	0		2022-03-30	C8	5144	EZ	0	0.01	2	17100	0.707	sunrise
none	0		2022-03-30	C9	241	EZ	0	0.01	1	17100	0.79	sunrise
none	0		2022-03-30	C10	241	EZ	0	0.01	2	17100	0.756	sunrise
none	0		2022-03-30	C11	5146	EZ	0	0.01	1	17100	0.604	sunrise
none	0		2022-03-30	C12	5146	EZ	0	0.01	2	17100	0.575	sunrise
none	0		2022-03-30	D1	163	EZ	0	0.01	3	17100	0.611	sunrise
none	0		2022-03-30	D2	163	EZ	0	0.01	4	17100	0.609	sunrise
none	0		2022-03-30	D3	5142	EZ	0	0.01	3	17100	0.605	sunrise
none	0		2022-03-30	D4	5142	EZ	0	0.01	4	17100	0.606	sunrise
none	0		2022-03-30	D5	269	EZ	0	0.01	3	17100	0.708	sunrise
none	0		2022-03-30	D6	269	EZ	0	0.01	4	17100	0.69	sunrise
none	0		2022-03-30	D7	5144	EZ	0	0.01	3	17100	0.698	sunrise
none	0		2022-03-30	D8	5144	EZ	0	0.01	4	17100	0.7	sunrise
none	0		2022-03-30	D9	241	EZ	0	0.01	3	17100	0.775	sunrise
none	0		2022-03-30	D10	241	EZ	0	0.01	4	17100	0.766	sunrise
none	0		2022-03-30	D11	5146	EZ	0	0.01	3	17100	0.608	sunrise
none	0		2022-03-30	D12	5146	EZ	0	0.01	4	17100	0.574	sunrise
none	0		2022-03-30	E1	163	EZ	0	0.1	1	17100	0.608	sunrise
none	0		2022-03-30	E2	163	EZ	0	0.1	2	17100	0.606	sunrise
none	0		2022-03-30	E3	5142	EZ	0	0.1	1	17100	0.613	sunrise
none	0		2022-03-30	E4	5142	EZ	0	0.1	2	17100	0.606	sunrise
none	0		2022-03-30	E5	269	EZ	0	0.1	1	17100	0.626	sunrise
none	0		2022-03-30	E6	269	EZ	0	0.1	2	17100	0.629	sunrise
none	0		2022-03-30	E7	5144	EZ	0	0.1	1	17100	0.612	sunrise
none	0		2022-03-30	E8	5144	EZ	0	0.1	2	17100	0.619	sunrise
none	0		2022-03-30	E9	241	EZ	0	0.1	1	17100	0.786	sunrise
none	0		2022-03-30	E10	241	EZ	0	0.1	2	17100	0.777	sunrise
none	0		2022-03-30	E11	5146	EZ	0	0.1	1	17100	0.603	sunrise
none	0		2022-03-30	E12	5146	EZ	0	0.1	2	17100	0.574	sunrise
none	0		2022-03-30	F1	163	EZ	0	0.1	3	17100	0.61	sunrise
none	0		2022-03-30	F2	163	EZ	0	0.1	4	17100	0.616	sunrise
none	0		2022-03-30	F3	5142	EZ	0	0.1	3	17100	0.617	sunrise
none	0		2022-03-30	F4	5142	EZ	0	0.1	4	17100	0.612	sunrise
none	0		2022-03-30	F5	269	EZ	0	0.1	3	17100	0.624	sunrise
none	0		2022-03-30	F6	269	EZ	0	0.1	4	17100	0.685	sunrise
none	0		2022-03-30	F7	5144	EZ	0	0.1	3	17100	0.688	sunrise
none	0		2022-03-30	F8	5144	EZ	0	0.1	4	17100	0.615	sunrise
none	0		2022-03-30	F9	241	EZ	0	0.1	3	17100	0.833	sunrise
none	0		2022-03-30	F10	241	EZ	0	0.1	4	17100	0.795	sunrise
none	0		2022-03-30	F11	5146	EZ	0	0.1	3	17100	0.617	sunrise
